9.766608601751432417e+00,-9.168528336902435072e-01,2.277565478424220302e+00,2.119339103301788541e+00,1.903368282861176430e+00
-2.417271303022019424e+00,-1.036822817201705327e+00,-1.056146008980035633e+00,-5.595282686276169606e-03,-3.045590971772754729e-01
-7.750320873251630438e+00,1.172721491512801251e+00,-5.632935982060819496e-02,-1.245814781155583750e+00,-7.468565146118183451e-01
1.278688355356142203e+01,-2.644413969527032560e+00,1.672604177263101732e+00,-1.251823523992035225e+00,1.242871154436731906e+00
-3.601562634478078895e+00,-6.351135459551974227e-01,-6.776746608922581405e-01,3.223447213467532935e-01,-1.898189849388875472e-01
-7.974157821630401877e+00,1.354749019968694013e+00,6.353587313663727754e-01,-3.289550014451306237e-01,-3.501612677394564943e-01
1.344188857270389548e+01,-2.668253927159438099e+00,1.590592536023486492e+00,-2.009605266791909983e+00,6.437891280168769326e-01
-3.696845911529238915e+00,-5.718829331759340828e-01,-2.544464973579466105e-01,5.816483375795056254e-01,1.039244156162986155e-01
-8.069725592262241065e+00,1.148162134768516029e+00,1.298176891547774825e-01,-5.033194103435330025e-01,-6.466271087174561005e-01
1.421465635330698696e+01,-2.773668424651336561e+00,1.602235617947470825e+00,-1.953063979705062847e+00,3.997700600711663887e-01
-4.497853354060177722e+00,-3.943855133063021712e-01,-1.400039071597758422e-01,4.444955188088215436e-01,-6.776550374712951574e-02
-7.504240164287792503e+00,6.983683218277723093e-01,4.336632858147509983e-02,-5.095321376893747756e-01,-3.669223858799724458e-01
1.405225624221645475e+01,-2.787544962827535056e+00,1.200398812745441468e+00,-2.284223514099887886e+00,5.466649175073658995e-01
-4.472575783131594207e+00,-4.248613963304696539e-01,-1.075077561157162798e-01,4.633648744462192659e-01,1.093978093197278505e-02
-7.397503921053823817e+00,8.822936322225567451e-01,2.141985348736678563e-01,-4.876003653299148533e-01,-5.208941152605317537e-01
1.283771339757089258e+01,-1.989561118523692773e+00,4.946103192554607286e-01,-2.673428530449615703e+00,6.227043483120293654e-01
-3.535903225729748467e+00,-8.350145705395940476e-01,-2.838288466564867218e-01,7.236196639802346953e-01,2.043307943021849815e-01
-8.100619282270569599e+00,1.335470135811027470e+00,4.123249333089001323e-01,-3.935130289989535179e-01,-7.063939894762227834e-01
1.173184546821258145e+01,-1.133848614645497799e+00,-5.130827438178160449e-01,-2.572190487781165213e+00,1.395131963564373745e+00
