1.150295587976252847e+02,-2.102885430628035124e+01,-2.028735527602393063e+01,-1.436332602360933519e+00,5.798033018575885489e-01,-1.828288041061953972e-01,-2.957705070706556083e-01,-2.729611020526395704e-01,-5.598839014223723209e-01,-1.915549687631531439e-01,7.780688107405842047e-01,-2.318989338763717267e-01,-1.337734877989305016e-01,-4.401469801649564584e-01,-5.934732882938786869e-01,4.781791380203570530e-02,-1.632893231801267331e-01,1.702561092476786997e-01,-3.114506946440529500e-01,1.658475850328211543e-01
1.509048112967743691e+02,-2.309176927856811190e+01,-2.222912238636185478e+01,-2.534706708252378871e+00,9.272517867500240651e-02,-2.079018676414308153e+00,1.669759803422143363e-01,9.667312048121612378e-02,1.289091675720182462e+00,5.694275781020072813e-01,2.272811700836809834e-01,-5.378622725282415917e-01,-2.135572364900580888e-01,-1.139785735985876514e+00,-5.304564696092139986e-02,-1.305684354807723269e+00,-1.735201816456777291e-01,-4.252561415477129625e-01,-3.933113769055307518e-02,1.707498775247529577e-01
1.348765448675572429e+02,-2.108385495400606757e+01,-2.085933479407886182e+01,-1.567139116584713054e+00,-5.235459079798993054e-01,-5.614554025817031224e-01,2.950204968501465297e-01,-3.139637679258789893e-01,-1.609443485274631769e+00,7.603527453314627982e-01,-1.453211505481497579e+00,-1.495104144954779168e-01,8.274562845750783602e-01,1.867712231871628825e+00,4.420508420216758272e-01,-7.942598881228579710e-01,-4.618303220244366347e-01,-2.906693990529287119e-01,2.247848663972941141e-01,-4.863942411441113389e-01
2.346269126067408806e+01,7.983388244327058203e+01,-1.214424912643515775e+01,-2.707707612647364037e+00,-3.137615427447407068e+00,6.185477664146311838e+00,-5.701494713702363271e+00,-9.059625615822987088e-01,-3.091706920966355909e+00,-8.985198382253478666e-01,-1.709618349525651393e+00,-1.296946588946182199e+00,-5.245136411663684495e-01,-1.187150193679146870e+00,-2.971935652359021685e+00,1.210178575982248317e+00,-5.005542487328253909e-01,1.231330469641302772e+00,-8.515089692024264967e-02,8.102113753949814479e-01
1.884314352681871014e+02,2.378543872205010246e+01,3.477364774481060294e+01,-2.490075311083550957e+00,5.258678897221324533e+00,-1.653025229920052630e-01,-1.601389267491514223e-01,1.213044717068753053e-01,-3.069667450896427785e-01,7.293307296091540159e-01,-1.501484718370109883e+00,6.601781648624457377e-01,1.231354235281507670e+00,1.249953628422584284e-02,-6.182828525239500994e-01,9.401390247004017819e-01,-2.344271669173878525e-01,4.354186303146479475e-01,4.273135267001149096e-02,-3.175598096230685119e-01
1.345485210671341463e+02,-1.624766043786329917e+01,-1.820684672403194782e+01,-2.064975318604673316e+00,-3.669926195115865153e-01,-6.545223338955484804e-01,6.103107055123592195e-01,-5.686949293282795859e-01,-1.362045538654429455e+00,3.213320628996693684e-02,-4.450628891104695395e-01,1.302913337907019908e+00,-1.528089667283543118e-01,-2.097476863143448167e-01,-1.235549565770749370e-02,-3.806533186516188882e-01,2.624810214541430931e-01,-3.895459550938951132e-03,7.008736889611089094e-01,5.431523957088327248e-02
1.560414298782283709e+02,-1.065793227536934729e-01,2.855977538340686905e+00,5.816213559209439943e+00,-1.543967434603775946e+00,1.661053055295701464e+00,1.727788736867605368e-01,1.611465444684809567e+00,5.764091487215239340e-02,1.248936192442823834e-01,-6.496579958548642786e-01,1.354266426250516631e-01,5.392242735331737036e-01,-1.228399383415874624e-01,6.515431688854892434e-01,6.979204758384873752e-01,7.905970467551259873e-01,1.166827896992927993e-01,1.466118816181216644e-02,1.197041656427749734e-02
1.158808210734967616e+02,1.357417580548772662e+01,1.081686216810417278e+01,2.598409324859551006e+00,1.733727739340585661e+00,1.529280447116945663e+00,-4.958752744117902456e-01,-1.219058603227699766e+00,6.399362778271210361e-01,-6.920610197330558933e-01,7.226926031552998175e-01,-4.841271033931104917e-01,-1.195832570684724372e+00,-5.051338206878586146e-03,-3.828626071457641999e-01,2.796574298137271541e-01,-1.705480359429940307e-01,-3.517523856726370024e-01,-3.186976959900751361e-01,4.514511523917730251e-01
-4.447746349710504532e+00,8.704112499784187662e+01,-1.649898098448496220e-01,-2.186171019474556498e+00,6.574339068466872327e-01,2.118621401576147090e+00,2.908510029806545827e+00,6.945112753088045210e-01,-2.784957626895531724e-02,1.275210358999257831e+00,2.192347822861919759e+00,1.062096593317873428e+00,-7.484512405183157968e-02,-9.316078596723973426e-01,-7.579718465953250162e-01,-1.792667557755807994e+00,9.507882734637027600e-01,-1.037192727622980204e+00,-3.467736912015653011e-02,2.378631463893106979e+00
1.312356362532173115e+01,8.301345403200609496e+01,-9.686613010120082023e+00,-2.089671368323902989e+00,-1.848889057479947473e+00,-1.357752200560696787e+00,3.341656535597643973e+00,-1.939794232309762223e-01,6.352777051922203988e+00,1.007750313205403314e+00,-1.391383867380312056e+00,1.435563622258684724e+00,-3.034554654758177428e+00,4.370693515444238897e-01,-1.813661063968406983e+00,1.645578343876815897e+00,-3.378415248053227682e+00,-6.251140309323970079e-02,1.163616975837611589e+00,-9.057576004130671321e-02
1.068208663879717335e+02,5.155986685580484163e+01,2.684344336966031364e+01,-6.362362276815203721e+00,-5.826347787320372618e+00,-2.121162678155984693e+00,1.937687296379166701e+00,6.444375858422795034e-01,-2.349643245108822498e+00,-1.611737430340449029e+00,9.348489265764974299e-01,-1.026574125168451035e+00,2.650951134167541134e+00,4.394589158274040397e-01,3.048381738440728572e-01,2.946763251370060344e-01,-2.733922433622070880e+00,-7.133385531320225459e-01,2.805655287987437463e-01,1.457027502208591008e+00
2.539457845277133075e+01,7.666911332528590606e+01,-8.616179041868148758e+00,-4.426907914425203039e+00,-2.479090979106578718e+00,5.606876321033674948e+00,-4.979892637164274660e+00,-2.007857983964734139e+00,-4.162935443235435073e+00,8.904264020993849504e-01,2.466419932814192806e-01,3.422515774735380489e+00,4.915899175025755241e-01,-7.240214792023443868e-01,-1.960395573866946961e+00,2.593133131643367228e+00,-1.269542041440035574e+00,8.632504890873302639e-01,3.518683436932806829e-01,-1.266884519550442456e-01
9.118348527996698039e+00,8.191055383152688307e+01,-6.601351279115189818e+00,-2.670313805186650846e+00,-2.792358133643066065e+00,-1.613424509557689124e+00,-1.013500805000243643e+00,-5.796476293735023155e+00,3.569840404804157874e+00,-6.766172687915148476e-01,-2.863092087199096802e+00,-1.467418574016321697e+00,2.481053007404375954e+00,1.391182768610939702e+00,-9.152318336807988564e-01,-2.054370209464026154e+00,4.131707039353429423e-01,9.728649618018780920e-01,5.937868427128693838e-02,1.644784800896069044e+00
1.236889843427182285e+02,-1.675560464835314889e+01,-2.090466623146905434e+01,-1.752336420579736709e+00,3.975302520883546853e-01,-8.491172640404209826e-01,1.645631286325383025e-02,1.797095523146341467e-02,-5.982919983738312908e-01,-1.306183298907572787e+00,6.308682573860191489e-02,-6.778404616897620860e-01,-3.506477759466795074e-01,-2.952753956785979517e-01,1.199735475496553683e+00,1.229002287788629300e+00,-8.800973268647785397e-02,3.888377078060628600e-01,4.903661613255198004e-01,6.658913994001592895e-01
3.036299079084900931e+00,8.511561255493805334e+01,-6.879911017762219139e+00,1.372309746230790495e+00,2.388721177687444186e+00,1.127772138957394255e+00,2.498342314317589796e+00,1.426255801711602267e-01,-2.158476899092273360e+00,3.005442120803907713e+00,-2.549970244227908189e-01,-2.609234210270001242e+00,1.252322292728500042e+00,-1.165580910631981659e+00,-2.077859702748662496e+00,-6.283684424592131945e-01,2.067277381296367178e+00,-5.859871644808805069e-01,2.613354832451942222e+00,2.006356329422689933e-01
1.379021992560547574e+02,-2.016746374663220820e+01,-1.999443153795999706e+01,-1.741150477084215886e+00,-1.084559404446091113e+00,-1.079939602734590220e+00,-2.715936731532669901e-01,-4.031203792892248394e-01,-2.113436744487890984e-01,-1.803528253189463082e-01,-1.077538443869636708e-01,4.515600378239736923e-02,-8.204823762180200042e-01,1.410090116386686354e-01,4.812423378625346748e-01,-6.256566363131222941e-01,6.270408652733598931e-01,-6.316168788505500675e-01,-1.071164680000344926e-01,-1.773550080218024849e-01
-1.099661130796549458e+01,8.117613822624309705e+01,-7.058265113313319183e+00,-8.782331648483761022e-01,-2.537228135210196633e+00,-2.268621015798980789e+00,1.236790847095621260e+00,-2.494478211401602419e+00,1.466559506442758565e+00,1.623937562247180999e+00,-8.195313374302647391e-01,7.608495148921172735e-01,9.280952581104509047e-01,-1.257683110189187881e+00,5.055079180127853844e-01,1.609022916741018605e+00,7.613340039681106841e-01,-9.559549725846341328e-01,1.973874984909357033e-01,8.084402467487344923e-03
4.448000063509395119e+01,4.057219563645640648e+01,-3.349418740524320981e+00,-2.706726250963371605e+00,-6.572952013962363171e-01,2.079349446996582973e+00,9.017012222543473177e-02,-3.835020691528793213e-01,9.438233083089040409e-01,1.743908986456573995e+00,3.339562310608455764e+00,3.415367258844045573e+00,2.685036215406168547e-01,8.632180801946592874e-01,5.771879062300929730e-01,4.867073001459555348e-01,8.794858133298961711e-01,9.495305077578897190e-01,-5.137981849898975995e-01,1.960823805437553746e-01
1.940522329451369501e+02,1.863032435617549254e+01,2.755321926703888380e+01,-8.362895637668756876e-01,3.102053258846176220e+00,-3.337866059958859433e-01,-3.683656415926540584e-01,6.073955181320278562e-02,6.271125873003935425e-01,4.136774339758870767e-01,-1.078426343265825871e-01,7.950205203871372195e-01,8.339972438166309843e-03,-5.207296278016568802e-01,1.783199159616981055e-01,7.057409915720509463e-01,-2.766066488551968128e-01,3.205569542324923082e-01,3.292814906848828826e-02,2.783757727832394391e-01
3.786561756950888480e+00,6.740062638975473419e+01,-1.760713776817472542e+00,1.509681792253588561e+00,1.486151918588700660e+00,6.545390150639462945e-01,2.070174154210543183e+00,5.279567529436460238e-02,-4.748880267500831254e-01,2.499946690275634431e+00,-5.613604251587800409e-01,-2.086094783164048838e+00,-1.975473705260772928e+00,7.866366664994745017e-02,1.455617631997380146e-01,-1.673703437369441216e-01,8.126710454721640664e-01,-7.898350819643709109e-01,3.396500890425449004e-01,1.630105749257121650e-01
7.148410032033114092e+00,7.351415166069256202e+01,-5.436176729822424392e+00,-3.498596427863839287e-01,-1.992529577575551381e-01,3.799336932908345954e-01,4.466845332119532941e+00,2.174526550886762610e+00,-1.865937889300196773e+00,4.798312917646746500e-02,-1.134276544092723826e+00,5.578228999751666528e-01,7.427051694919196978e-02,-2.362778050358462334e+00,1.559474221731309285e-01,-8.892210070198517391e-01,4.441346346722976901e-01,-1.213460611766666641e+00,-4.706680895937251363e-01,8.686100408379412441e-01
1.463483681372274532e+02,3.262056691287575916e+00,1.020402965302310250e+01,4.694256578187196105e+00,2.178289887420350457e-01,5.241540912626787563e-01,-3.951521143457920049e-02,1.433717243054426271e+00,-1.592778785698328869e-01,-9.374565622082497995e-01,-1.589666236082516892e+00,-5.412475879767365550e-01,3.986179219740848545e-01,2.480733911096304478e-01,4.146407934396121320e-01,1.237185309914523357e+00,4.901863876437776435e-01,1.148190715637831816e-01,5.810073696423977418e-01,5.120010436176153368e-02
8.784280541897514283e+00,6.880188299908651572e+01,-9.525447224366608623e+00,-1.090287092945509739e+00,2.666619748373761367e-01,1.599749193100143074e+00,-2.828415868320665050e-01,-1.807016275696950558e+00,7.137102592392476907e-01,-3.095324774716636362e+00,-7.243925135874672572e-01,-1.278538246929007194e+00,-1.463767954412523720e-01,2.497071557512100526e+00,1.444723803164922327e+00,1.067516537310181812e+00,2.644772351597151072e+00,-5.542780679285921330e-01,-3.253914597015054033e-01,-1.220380157157916035e+00
1.207060540139305402e+02,1.258276125973906723e+01,5.527485369404760540e+00,4.437073325736170304e+00,-3.106500775447662011e-01,7.956687951115621882e-01,-2.196750848995551175e-01,-3.193881759027530798e+00,1.641568114482788943e+00,-1.501289873439616840e-01,1.133258034424012850e+00,1.335407571619558365e+00,-1.571943205302234858e+00,8.093283045602541748e-01,-1.506479060153450344e+00,-3.298485264984553633e-01,-1.604470222190743367e-01,-6.680282419871430566e-01,-2.601658561481952070e-01,1.829245268793096013e-01
1.183357871836554267e+02,-1.535696143308762096e+01,-1.861837329984081180e+01,-2.868163270002864529e+00,1.287746233188977962e+00,-1.015296572092210692e+00,-7.671884895399588844e-01,2.830341392989216276e-01,-3.883025170261357739e-01,3.051744152844704794e-01,-9.923790897649533704e-01,-7.420762751862004514e-01,-6.833502840645233611e-02,2.953412211688801192e-01,-7.328368590252465342e-01,8.324331299903478532e-02,1.107421918891044743e-01,-8.046549135969086053e-02,-1.363578653210999470e+00,8.254225121393360398e-01
1.680930047837583743e+02,1.915447765142197056e+01,2.853770916498028498e+01,-1.399358594550563328e+00,2.508628677058318601e+00,-3.042814420260273600e-01,-6.438206334587507351e-01,-2.858082158634122072e-01,-1.885631244737688839e-01,4.947811698018352855e-01,-3.249041183078344996e-01,2.776360404813505989e-01,7.907244721002348875e-02,-1.975717570352164554e-01,-3.235191885210307872e-01,-2.180622255012243382e-01,-4.923716456536907926e-01,2.559360334841331852e-02,-4.556817516271519652e-01,-7.274954042931502940e-02
1.118580689579534351e+02,-1.028768665581039521e+01,-2.026826697426890078e+01,-8.618814249509632042e-01,4.234565848563093815e-01,-1.013084524690245125e+00,-1.548036248892531719e-01,9.034187427992423913e-01,6.689153597624520886e-01,-1.053600395838447112e-02,-1.032372291341443482e-01,-7.698164369722346745e-01,-7.390156464599740849e-01,7.458633786301482882e-02,-8.268909162160535953e-01,5.392155191410240578e-01,-1.822779850629566156e-02,-2.389231968151068752e-01,1.619443836767215483e+00,6.332541582413500070e-01
1.459356599331730742e+01,7.095181153043937172e+01,-7.827348850692670723e+00,-1.681471338093448287e+00,-1.473587637123280780e+00,-1.508513151642877803e+00,2.584995059381196558e+00,-3.720656047195876504e+00,4.579521986816373902e-01,-1.088982766031844740e+00,-4.654181579216554177e-02,-9.221736672357048192e-01,8.064198304192050637e-01,-1.520674729979661022e+00,1.665674907464467669e+00,1.775496331473175537e+00,6.411954227222744773e-01,1.640499960634993482e+00,-1.028162926452775405e+00,-1.599577598567956782e+00
1.087837287431294264e+01,8.705558777244263524e+01,-8.177720381127535632e+00,-3.683365186700084948e-01,-3.498932999296008317e-01,-1.061781971792343793e+00,-1.081764135347064837e+00,-8.283904417483436422e-01,-1.123197181799891586e+00,-1.556989580805981266e+00,-1.377471878271103289e+00,1.600743938712750669e+00,-4.946229283978537117e-01,1.273371702668824934e+00,3.261978910338358073e+00,1.269646338575062483e+00,-2.593899464408047528e+00,-2.121012381361735422e+00,-2.125157749590201206e+00,1.816526745654355179e-01
1.237484620839261993e+02,1.467174268785566937e+01,1.947034454399099701e+01,-1.160874306657464772e-01,7.283343596041461643e-01,-2.238724715956394995e-01,-6.216391824722524717e-01,-1.906366129115766306e-01,7.089366270961503513e-01,-2.822085905825242325e-01,7.378605331924291688e-01,-5.518763799167143436e-01,-5.612048064820713833e-01,-6.369628126315942662e-01,6.475355765751261705e-02,1.824538749690969297e-01,3.665974016999495877e-01,-4.838949451732894591e-01,4.091313038872765317e-01,1.507019966209101614e-01
1.000972131749081626e+02,1.204521645936634577e+01,-1.753432978675567577e+00,6.677762048406045814e+00,-3.004644740839923500e+00,5.603109165118881352e-01,2.028979305922736120e+00,2.764420248755292242e+00,-4.803469340377536922e-01,-1.042699715458429655e+00,-1.039056956194736703e+00,1.710208531073639460e+00,1.689364291122146700e+00,1.150996536077237176e+00,-6.821124637037458971e-01,5.693987308066419395e-01,-1.177735779262395255e+00,2.222444805382168265e-01,5.574548220288090272e-01,3.265915615702253971e-01
1.058192870117933353e+02,-1.411819345599151099e+01,-1.891157028122064432e+01,-4.948976245020233478e-01,-5.737284920789897935e-02,-6.321600411195549274e-02,2.173512112101910754e-02,-2.323654889060257633e-01,9.466708434050409293e-01,5.952114538557451429e-01,1.696089016304539232e+00,1.045418721569587595e+00,-5.388193160997089004e-01,-1.785564557152222731e-01,-6.409737035532716565e-01,-1.163004114332497896e-01,3.803263614333958764e-01,1.550364328858913621e-02,-1.847157543146976666e-01,-3.360367449184092914e-01
1.888894436286162488e+02,1.995306964457197907e+01,2.990418974483154102e+01,-4.946019661626676056e-01,1.512468102394356251e+00,-1.544615403141027077e+00,-8.728950207561955166e-01,-5.714026423142120059e-01,4.445103761283941690e-02,4.744379533980900843e-01,-1.242333584414621050e-01,7.051238302156441762e-01,-3.283593442061361056e-01,-3.165496087507002620e-01,-1.223783937982065306e-01,-1.155703038984477571e+00,5.314229764352350616e-01,-4.456385809124980835e-01,2.010731462265225034e-01,-3.684300399274300641e-01
1.279427954414597082e+02,1.818252104386538193e+01,1.431207750172808701e+01,2.656422492591398843e+00,1.801360657764477846e+00,1.258196515503681834e+00,-1.253954556142822696e+00,-6.176840078109392396e-01,1.207789439616308996e-01,-1.195618072568510826e+00,-9.463090665007336533e-01,-1.483051422301889133e+00,-1.411701536920840550e+00,7.206448741803066493e-01,-3.248792370553394981e-01,9.884707541128254782e-01,3.754917842226817015e-01,-3.760465707045675954e-01,5.365916797014125272e-02,1.014657634248216755e+00
1.097251975125657566e+02,-5.989980694317306842e+00,-1.768320345263593296e+01,-2.981743615335768816e+00,2.509996556504412446e+00,-2.807827863279901415e-01,2.896152706982357827e-01,1.541661975177980315e+00,1.135635700934205961e+00,-5.504672882431107528e-01,-1.289149373173712476e-01,-1.826627353069163462e+00,-1.108629675984715846e-01,5.307185728644381317e-01,-6.070747182855381618e-01,2.410031190951999192e-01,-3.264960550292753116e-01,9.929643774313007265e-01,-1.749410242843888463e-01,-4.477295734097681557e-01
2.095796717166052048e+01,6.611138384355869846e+01,-1.005214243773350802e+01,-3.867658809658298225e+00,-1.816537793408377732e+00,2.747777858157542497e+00,-5.620542679029636446e+00,4.084766813674244545e+00,6.006594290058255403e+00,2.236365614919169076e+00,-2.494924968785815489e-01,-1.688724740773786870e+00,2.926194287948523431e+00,-3.783186533164663023e-01,-5.276821538154318203e-01,-5.208699569619505976e-01,1.906457742735681027e-01,-9.041687957619327642e-01,-1.430116032726913122e+00,-1.312888773584479418e+00
1.241613155243801572e+02,8.262306733310005313e+00,5.313611241452559142e+00,4.618521328395018166e+00,-1.338628998953531601e-01,9.748494167060652860e-01,1.132895684685619742e+00,2.063604206354420434e+00,4.991674878887110145e-01,-4.053503555544480941e-01,-9.765609172434404073e-01,4.499322661301885518e-02,1.807091784498731979e+00,3.922772021367357809e-01,6.881332664787400688e-01,8.393852559209954434e-01,-2.634048602729536226e-01,1.013544284040138521e+00,7.798789095723848153e-01,-4.316611572794080698e-01
-3.936893755054069288e+01,1.053184913601381822e+02,-1.506332006543796709e+01,5.100046125584423606e+00,1.981483668005980192e+00,-3.780161235897334659e+00,-1.338160300690332871e+00,1.573596594522205461e+00,-4.278661821598174209e-01,-2.842892128362921600e+00,2.709760464932269297e-01,1.054382924847414138e+00,3.984706495100436285e-01,-1.550382788322823391e+00,-7.400826743547301856e-01,-7.435365230303154771e-01,-1.860376648571500646e-01,9.794611960909787030e-01,-4.902362049630117902e-01,1.761000676652592523e+00
1.948031825417890559e+02,1.935511930984156592e+01,3.242667903230471893e+01,-7.528494552331284062e-01,4.593150049570808413e+00,-1.474977923688480796e-02,-1.001737347138794476e+00,-2.524480025341161449e-01,3.068110793432381467e-01,-3.211557934919196389e-01,-1.414251754115006143e+00,2.515713792282114336e-01,2.555771841006180267e-01,-1.767472725141546186e-01,4.126316057672216875e-01,-1.494821459885799508e-01,2.894676407811451746e-01,3.410309505916143125e-01,3.998039767166371439e-01,3.933344670673415422e-01
1.471417822214661442e+02,9.778327119433716241e-01,4.320375947321152488e+00,4.381325378953046190e+00,-1.256499989807746465e+00,7.507488935151269693e-01,-7.462363031237301270e-02,-8.438592013855317209e-01,8.324432583541757635e-01,2.210709291360547224e-01,1.139641490428696446e+00,-5.803373291500789621e-01,-7.830236165523974945e-01,-4.932134976691571193e-01,-1.218833542290315153e-01,3.126691880127854262e-01,-2.491470632192410162e-01,1.423963230471880781e-01,-5.519448636392069174e-01,2.693605000660259652e-01
2.540388630385578050e+00,8.548357766180035355e+01,-4.805033563320443513e+00,-1.251862198741986454e+00,-6.978935741422098715e-01,1.440115202146840190e+00,-2.662518789008009978e+00,4.454588050765613261e-01,1.001900786209783956e+00,-3.306006071783794020e+00,1.318405703731571066e+00,1.882445451251539614e+00,-2.038822906205647101e+00,1.865251928928659986e+00,2.009527395927186877e+00,5.635639972646601104e-01,2.584950462250871439e+00,-1.985425504959127618e+00,-3.542485836937375732e-02,-4.157717099592767029e-02
1.182994811870929084e+02,-7.649118917843330756e+00,-1.905679645716541870e+01,-3.798134792008044158e+00,2.619385149631011434e+00,-2.262097242488387838e-01,5.800236225303279092e-02,1.751089506848231836e-01,2.478047939236245334e-01,-8.787554036703246751e-01,6.672692477409924994e-01,-5.299803727371346085e-01,-5.594046608430465195e-01,-1.050364925719893705e+00,8.073229978537771467e-02,6.232213765781454695e-01,1.437589501075163811e+00,3.314211892604072840e-02,-1.382612190237732852e+00,1.240237978047291856e+00
1.157333747691463941e+02,-1.246908704229249309e+01,-1.915909445022658630e+01,-2.258794002486724573e+00,2.482544085425405722e+00,-1.768422431520787486e-01,9.089507792732264280e-01,-6.194282610459043159e-01,1.155699222534692927e-01,-6.538285132338689243e-01,-4.636694161573589046e-01,-4.097910918871018882e-01,4.531980386031788655e-01,-8.155442050198391524e-02,8.484132283483747372e-01,4.420018922401893202e-01,-5.488007235926215532e-01,-3.191160929708886096e-02,-1.143647617371129410e+00,-5.357529350512970634e-01
